,KMB,HRL,RF,WDC,MSI,DRE,AMD,KO,NFLX,NTAP,returns,vol,sharp
24,0.28369095076294615,0.19350119061851506,0.0,7.535205098774256e-18,0.08476776480106238,8.565197162635485e-18,4.553649124439119e-18,0.38898454219792955,0.028186976187980464,0.02086857543156619,0.14773869346733667,0.1470804992980392,1.0044750607486295
25,0.2828076721161746,0.1964929519892554,0.0,0.0,0.08606959271542047,0.0,1.22514845490862e-17,0.3850041430034115,0.029906348632167904,0.019719291543570036,0.14889447236180903,0.14706215169994694,1.0124594985227784
26,0.28189703435022523,0.19952567651673145,2.7321894746634712e-17,1.100465205072787e-17,0.08733185606130411,0.0,0.0,0.3810516675058018,0.03162531318537581,0.01856845238056172,0.1500502512562814,0.147052990090387,1.0203821844360466
27,0.2810506713446216,0.20249894524511533,0.0,4.336808689942018e-19,0.0886352137324565,0.0,9.378348791999613e-18,0.3770898740039267,0.033346654468591884,0.017378641205288026,0.15120603015075376,0.14705304664303995,1.0282413972543858
28,0.2802048687957384,0.2054734288909404,0.0,0.0,0.08992997050105386,0.0,2.8189256484623115e-18,0.3731473548054221,0.03506953518300564,0.016174841823839603,0.15236180904522612,0.14706230503304318,1.0360357741638293
29,0.2793489736306191,0.20845950629920143,5.4752209710517974e-18,2.1141942363467336e-18,0.09120876793992984,2.168404344971009e-19,9.812029660993815e-18,0.36922732802181507,0.03679354872823579,0.01496187538019891,0.1535175879396985,0.14708075939214255,1.043763906129926
30,0.2784927429921,0.21145096108176348,0.0,0.0,0.09248170003111895,2.677979366039196e-17,0.0,0.36531872515247305,0.03851746650814125,0.013738404234403218,0.15467336683417085,0.14710841144846346,1.051424356440404
31,0.2776352300460142,0.2144501192178923,0.0,7.101524229780054e-18,0.09374601647561147,1.3823577699190182e-17,0.0,0.36142144188459613,0.040241312141573005,0.012505880234312905,0.1558291457286432,0.1471452550929563,1.0590157707103842
32,0.27676136308850025,0.21746799376096093,4.4994390158148434e-18,0.0,0.09498953808947026,0.0,5.7462715141731735e-18,0.3575436251012957,0.04196585391599475,0.011271626043778096,0.15698492462311558,0.14719127580693653,1.0665368838097775
33,0.2758713604436246,0.22050370870745456,0.0,1.111307226797642e-17,0.09621455315478795,2.564138137928218e-17,0.0,0.3536816734198579,0.04369081069331303,0.010037893580962064,0.15814070351758794,0.14724646564602417,1.0739864133496635
34,0.2749666590414829,0.2235554846269524,0.0,0.0,0.09742393933087275,5.800481622797449e-18,2.168404344971009e-19,0.3498324447567402,0.045415931546842474,0.008805540697109367,0.1592964824120603,0.14731081560028972,1.0813631148733318
35,0.27404931847752956,0.22662146241372677,1.328147661294743e-17,0.0,0.09862040115518257,0.0,0.0,0.34599359979563105,0.047140982362241866,0.007574235795688295,0.16045226130653267,0.14738431515106704,1.088665786057839
36,0.27312140718133476,0.22970042364728951,0.0,0.0,0.09980596497592857,1.1384122811097797e-17,0.0,0.34216366518166985,0.048865706332686464,0.006342832681090886,0.16160804020100503,0.14746695192735843,1.095893270246831
37,0.2721995369071106,0.23278585120459824,0.0,2.5045070184415152e-17,0.1010079902629972,9.486769009248164e-18,0.0,0.33830326051342796,0.050584725409720845,0.005118635702145064,0.16276381909547738,0.1475587253895544,1.1030443551594906
38,0.27130865225373285,0.23587042243528597,1.235990476633475e-17,9.324138683375338e-18,0.10222276649775087,0.0,8.673617379884035e-18,0.3344340382184017,0.052299057177515595,0.003865063417313113,0.16391959798994973,0.1476596222323883,1.1101179558212015
39,0.2704084225389322,0.23898201074536848,4.87890977618477e-18,0.0,0.10342298604520633,0.0,3.3610267347050637e-18,0.3305490837969829,0.05400988627825427,0.002627610595255699,0.1650753768844221,0.1477696001919484,1.1171132402740076
40,0.26942792745615646,0.24213688992569904,3.0899761915836876e-17,0.0,0.10460004564318494,0.0,5.637851296924623e-18,0.32665376276170716,0.05571990086238843,0.001461473350864172,0.16623115577889447,0.14788861286597674,1.1240294472809786
41,0.26911085175094085,0.24467010783798274,4.336808689942018e-19,5.204170427930421e-18,0.10575600370671503,4.336808689942018e-18,0.0,0.32265947808438583,0.0575474563815606,0.00025610223841480257,0.16738693467336682,0.14801698200314256,1.1308630429298512
42,0.2679105555909395,0.2477118912336523,0.0,0.0,0.10666712124421969,0.0,0.0,0.3183562280835953,0.05935420384759313,0.0,0.16854271356783918,0.1481541428937943,1.1376172834306808
43,0.2682024319898091,0.2498375355054982,0.0,0.0,0.10694495066313683,1.235990476633475e-17,1.0842021724855044e-18,0.31359737616775,0.06141770567380578,3.469446951953614e-18,0.16969849246231156,0.1483019048901757,1.1442772268365737
44,0.26524907374744294,0.25465501386662376,0.0,0.0,0.1085476179715894,1.0787811616230769e-17,0.0,0.30880439228355633,0.06274390213078762,7.318364664277155e-18,0.1708542713567839,0.14845774857891927,1.150861258454009
45,0.26525198029224234,0.2568006671135685,0.0,9.75781955236954e-19,0.10897067081649416,2.2768245622195593e-18,0.0,0.3041822552534391,0.06479442652425581,0.0,0.17201005025125626,0.14862499914664692,1.157342649210282
46,0.2651651525821169,0.2595289103597474,0.0,1.5178830414797062e-18,0.1089794761672477,2.1629833341085813e-17,0.0,0.2995423017992446,0.06678415909164327,4.4994390158148434e-18,0.17316582914572864,0.1488020855020359,1.1637325415265056
47,0.26374528666275154,0.26300592176363924,0.0,1.0842021724855044e-18,0.10974078772760837,0.0,6.071532165918825e-18,0.29498582667450335,0.06852217717149753,2.168404344971009e-18,0.174321608040201,0.14898820577258579,1.1700362933847521
48,0.26232965980936346,0.2665039003310754,0.0,9.324138683375338e-18,0.11048662035216228,6.288372600415926e-18,1.3010426069826053e-18,0.2904222826532603,0.07025753685413859,3.7947076036992655e-19,0.17547738693467335,0.14918411318772667,1.176247143111414
49,0.2609202360922887,0.2700280155981889,2.3852447794681098e-18,0.0,0.11122003392834127,0.0,0.0,0.28584364813738694,0.07198806624379424,0.0,0.17663316582914573,0.14938976969180384,1.1823645366985032
50,0.25951933062494137,0.2735838548232725,1.0191500421363742e-17,1.0516761073109393e-17,0.11194579539220967,0.0,0.0,0.2812399229299422,0.07371109622963416,0.0,0.1777889447236181,0.14960513576518158,1.1883879775536146
51,0.25813054696019183,0.2771766177918487,0.0,3.74049749507499e-18,0.11267178429273997,6.505213034913027e-19,3.577867169202165e-18,0.2765977460014742,0.07542330495374527,0.0,0.17894472361809044,0.1498301706443284,1.1943170247257815
52,0.2567595176953535,0.28080873150630487,1.5395670849294163e-17,8.456776945386935e-18,0.11341098667040199,0.0,3.686287386450715e-18,0.27189988870397586,0.07712087542396384,0.0,0.18010050251256282,0.1500648326953756,1.200151289797245
53,0.2554167668293688,0.28447546047338423,1.0842021724855044e-18,5.149960319306146e-18,0.11418175279074251,6.451002926288751e-18,6.505213034913027e-19,0.2671256385951932,0.0788003813113112,0.0,0.18125628140703517,0.15030908008939076,1.2058904312316976
54,0.2541177687464685,0.2881587485777188,0.0,9.540979117872439e-18,0.1150084494965521,8.239936510889834e-18,1.6263032587282567e-18,0.26225475023406586,0.08046028294519489,0.0,0.18241206030150753,0.1505628699863115,1.2115341605675531
55,0.2528821117862512,0.29182279424952223,0.0,0.0,0.11591510545585883,2.417770844642675e-17,0.0,0.2572764848210808,0.08210350368728699,0.0,0.1835678391959799,0.15082615729474905,1.217082252100649
56,0.251726578046148,0.2954011965886762,5.095750210681871e-18,4.607859233063394e-18,0.11690765265307353,3.686287386450715e-18,0.0,0.25221944963573284,0.0837451230763694,0.0,0.18472361809045224,0.1510988911039319,1.2225345715038496
57,0.2506472408595345,0.29886857110119464,1.0625181290357943e-17,0.0,0.11797351320708267,0.0,0.0,0.24711583440408388,0.08539484042810434,0.0,0.18587939698492462,0.15138101140939655,1.2278911024199082
58,0.24963763665396063,0.3022138495108719,0.0,8.456776945386935e-18,0.11909496483943993,1.4257258568184383e-17,2.168404344971009e-19,0.24199371860140653,0.08705983039432114,0.0,0.18703517587939697,0.15167245732875861,1.2331518798695775
59,0.24868375541553328,0.30543372048411155,2.927345865710862e-18,5.854691731421724e-18,0.12023854214957398,0.0,0.0,0.23689487435099377,0.08874910759978755,2.2768245622195593e-18,0.18819095477386932,0.15197316588133705,1.2383169994682592
60,0.25283832900871867,0.307354354566033,1.1384122811097797e-17,0.0,0.11977692562772366,1.1384122811097797e-18,0.00013239302142866236,0.229254121555242,0.09064387622085414,0.0,0.1893467336683417,0.15228550873159508,1.2433667211373831
61,0.252757533208045,0.3096701493380439,0.0,0.0,0.12034535664674448,0.0,0.0006440316921808111,0.2242407299727729,0.09234219914221302,5.8817967857338616e-18,0.19050251256281406,0.15260499412074277,1.2483373408611147
62,0.25154670530549655,0.3125894536754951,0.0,0.0,0.12096933899495346,2.9002408113987244e-18,0.0010907730859263153,0.2198100952424174,0.09399363369571122,4.065758146820642e-18,0.1916582914572864,0.15293229547996492,1.2532231394015454
63,0.2503119885083091,0.3155363711267668,0.0,0.0,0.12155907574069089,1.1275702593849246e-17,0.0015328695200072275,0.21541031845933326,0.0956493766448929,1.0842021724855044e-18,0.1928140703517588,0.1532682741048022,1.2580168431981942
64,0.2490563057558383,0.3185119779947993,2.168404344971009e-18,9.75781955236954e-19,0.1221227322436849,0.0,0.0019726112417408712,0.21103044348541816,0.09730592927851853,0.0,0.19396984924623115,0.15361287720427874,1.26271867812413
65,0.24778301319202958,0.32151585351336837,0.0,1.8973538018496328e-19,0.12266670468238988,0.0,0.0024116485787760477,0.2066618980303559,0.09896088200308004,0.0,0.1951256281407035,0.15396605062761892,1.2673289166365176
66,0.2464953583682655,0.32454622296791014,6.071532165918825e-18,0.0,0.12319627677735101,0.0,0.0028506934734281934,0.20229850187887366,0.10061294653417154,1.4094628242311558e-18,0.19628140703517588,0.15432773826290686,1.2718478819458778
67,0.24519612938118482,0.3276005706729774,0.0,0.0,0.12371574184014619,0.0,0.0032897644282877288,0.19793613411141753,0.10226165956598635,0.0,0.19743718592964823,0.15469788215193875,1.276275946271407
68,0.24388782865715936,0.3306789944678039,7.182839392716467e-18,0.0,0.12422179510523264,9.86623976961809e-18,0.0037342785053911354,0.1935726089596637,0.10390449430474934,0.0,0.1985929648241206,0.15507642662570711,1.2806134958438598
69,0.24257705726998002,0.33377829148061605,0.0,7.37257477290143e-18,0.12470674455773315,0.0,0.004187992075290744,0.18920859707132656,0.10554131754505348,3.903127820947816e-18,0.19974874371859297,0.1554633199494199,1.284860916282898
70,0.24126769273171572,0.3368860311831972,0.0,3.287843088062292e-17,0.12518858831389565,0.0,0.00463015540239399,0.18484470487508817,0.10718282749370932,0.0,0.20090452261306532,0.15585849216637546,1.2890187747909445
71,0.23995979219921554,0.3400050354545156,0.0,2.293087594806842e-17,0.1256655414889193,0.0,0.005061080566829211,0.18048007858100745,0.10882847170951301,0.0,0.20206030150753768,0.156261881582635,1.2930876005142904
72,0.23865191804041277,0.34313824811803373,0.0,1.8648277366750676e-17,0.1261363816725197,0.0,0.0054850136374087685,0.17611294979903433,0.11047548873259083,0.0,0.20321608040201006,0.15667342609577778,1.2970679550837152
73,0.23734223377729274,0.3462858827577323,0.0,1.5720931501039814e-18,0.1266014312225319,1.6805133673525319e-18,0.005907523047983348,0.17174211050070542,0.11212081869375443,0.0,0.20437185929648238,0.15709306226981493,1.300960439267928
74,0.23602916163977175,0.34944554674272743,2.222614453595284e-18,0.0,0.1270622419700241,0.0,0.006332965109101518,0.167367598358578,0.11376248617979717,4.391018798566293e-18,0.20552763819095476,0.157520724956496,1.3047656951027702
75,0.2347115506801437,0.3526140317993364,5.014435047745458e-18,0.0,0.1275208284751141,0.0,0.006763456242758127,0.1629902916563807,0.11539984114626689,0.0,0.20668341708542715,0.1579563479410573,1.3084843995162052
76,0.23338867157056634,0.35578884392574495,2.108773225484306e-17,0.0,0.12797900142318497,1.6859343782149594e-17,0.007199138466744926,0.15861119910166294,0.11703314551209584,0.0,0.20783919597989947,0.15839986464369252,1.31211725746999
77,0.23206003567764036,0.35896863655172817,0.0,5.231275482242559e-18,0.12843819968221803,7.806255641895632e-18,0.007639025750815869,0.15423106332003853,0.11866303901755901,0.0,0.20899497487437185,0.1588512083112459,1.3156649993173266
78,0.23072531210517708,0.36215292272648336,0.0,3.5209465551466756e-17,0.12889951899027993,0.0,0.008081699015647039,0.14985031463991913,0.12029023252249348,0.0,0.2101507537688442,0.15931031214876573,1.3191283786614083
79,0.22938425525506959,0.36534172101656054,0.0,1.1763593571467723e-17,0.1293638263462896,0.0,0.008525719752463261,0.14546912353545619,0.12191535409416096,4.9873299934333204e-18,0.21130653266331656,0.15977710905364703,1.3225081735104365
80,0.22780103476221183,0.36872793802916787,1.9420771414646598e-17,0.0,0.13070027253690764,0.0,0.008889016442925755,0.1405130825227449,0.12336865570604211,0.0,0.21246231155778894,0.16025065851283896,1.3258124086945133
81,0.22647854202572373,0.37192358445006574,0.0,1.481968844516124e-17,0.13120570991044375,0.0,0.009323379379147338,0.13608158813751903,0.1249871960971005,4.9060148304969076e-18,0.2136180904522613,0.1607325724790136,1.3290280069408633
82,0.22480645677927652,0.374625980904745,0.0,2.0958983246860408e-17,0.13461204774668353,0.0,0.009488823723309638,0.1301625801764042,0.12630411066958114,4.87890977618477e-18,0.21477386934673365,0.1612206345221029,1.3321735768090452
83,0.2235884305292694,0.3777495127527728,0.0,1.6554411921138046e-17,0.13524438201897998,7.135405547670226e-18,0.009914722857912117,0.12559135045033337,0.12791160139073235,0.0,0.21592964824120603,0.1617173264959058,1.3352289016889771
84,0.22236914024685348,0.3808782215411643,0.0,1.8634724839594607e-19,0.13588160000480645,5.8648561267887755e-18,0.01033998125856699,0.12101391218567481,0.12951714476293416,0.0,0.21708542713567838,0.1622213575024959,1.338204971761122
85,0.22114937378630628,0.3840138437851067,1.8372144625945774e-18,8.430518924022051e-18,0.13652167353727912,1.1977892907123061e-17,0.010765094325315666,0.1164296458213234,0.13112036874466873,4.039500125455758e-18,0.21824120603015074,0.16273265951866775,1.3411026813896283
86,0.21993024220670424,0.3871606062759182,0.0,2.574980159653073e-18,0.13715916489194588,0.0,0.011190713671329814,0.1118384296465665,0.13272084330753536,0.0,0.21939698492462312,0.16325116448006144,1.3439229399887007
87,0.2187097541961809,0.39031753121982204,0.0,8.450424198282527e-18,0.13779584657929725,0.0,0.01161739880964298,0.10724116527254404,0.1343183039225129,1.9447876468958736e-17,0.22055276381909547,0.16377680477909795,1.346666666971412
88,0.21748730541188968,0.3934861379031288,0.0,7.308200268910103e-18,0.13842980924168144,7.453889935837843e-18,0.01204659701071089,0.10263815565672191,0.1359119947758673,1.4579131088141017e-17,0.22170854271356782,0.16430951283656073,1.3493347943530338
89,0.21626194607021898,0.39666770170461935,0.0,1.6263032587282567e-17,0.13905869518728056,9.739184827529945e-18,0.012480450295282237,0.09803024484002039,0.13750096190257866,0.0,0.2228643216080402,0.1648492214455219,1.3519282630139124
90,0.21503225635419665,0.3998630023414165,0.0,0.0,0.13967932972635824,8.673617379884035e-18,0.012921828100418226,0.09341939406847007,0.13908418940914025,1.9312351197398048e-19,0.22402010050251253,0.1653958640883701,1.3544480192250747
91,0.2137963017592628,0.40307194325374435,0.0,1.805196617188365e-17,0.14028727056605694,0.0,0.013373960651382083,0.08880952222596146,0.14066100154359232,1.0191500421363742e-17,0.2251758793969849,0.16594937530509182,1.3568950108007778
92,0.21255185809497704,0.4062924009813792,3.108949729602184e-17,0.0,0.14087735538726495,0.0,0.013839626476559935,0.08420707367886485,0.14223168538095401,0.0,0.2263316582914573,0.16650969084654263,1.3592701850611646
93,0.21129688575745878,0.4095201112634707,9.893344823930228e-18,1.6642503347652493e-17,0.14144497142817725,0.0,0.01431994731333923,0.07962020053577498,0.1437978837017791,1.6263032587282567e-18,0.22748743718592962,0.16707674735998343,1.3615744906488116
94,0.21003025586203314,0.41274928736142974,0.0,2.388632911257127e-17,0.14198827267816724,8.483881999699072e-18,0.014813446940930041,0.07505630876814966,0.14536242838929028,0.0,0.228643216080402,0.1676504812130115,1.3638088863574154
95,0.20875222452927333,0.41597453118068933,6.139294801699169e-18,0.0,0.14250955223811385,1.2874900798265365e-18,0.015316195012725423,0.07051906997639559,0.14692842706280254,1.305108365129426e-17,0.22979899497487435,0.1682308269629935,1.3659743527589285
96,0.20833938299766952,0.4180007554964691,2.268693045925918e-17,0.0,0.144056285415894,1.0299920638612292e-17,0.01556243053131865,0.06536977676611498,0.14867136879253368,0.0,0.2309547738693467,0.1688169763899263,1.3680778960043518
97,0.20716570272446203,0.4211116003713977,0.0,6.037650848028653e-18,0.14472927171310754,0.0,0.016028141728264507,0.060717118044002295,0.15024816541876584,2.5478751053409354e-18,0.2321105527638191,0.1694101671483799,1.3701099330155453
98,0.20599632617209698,0.4242153680822388,3.63207727782644e-17,0.0,0.14540055390662357,1.1167282376600696e-17,0.016495780693006907,0.05606617656108689,0.15182579458494688,0.0,0.23326633165829144,0.1700097404033773,1.3720762769522912
99,0.20483274479179056,0.4273114338191056,0.0,1.6588293239028218e-17,0.1460720030263274,4.20128341838133e-18,0.016963280434099285,0.05141548278554539,0.15340505514313177,0.0,0.2344221105527638,0.17061562726009596,1.3739779545246327
100,0.20367651902434242,0.4303994606146928,0.0,2.4557179206796675e-17,0.14674565612409432,0.0,0.017428939602079,0.04676299775674453,0.154986426878047,2.4936649967166602e-18,0.23557788944723618,0.17122775875522186,1.3758159959566243
101,0.20382124079567907,0.4324198361362235,0.0,4.389324732671784e-18,0.1478050191847394,0.0,0.017554500753506518,0.041543439112023114,0.1568559640178285,2.588363280219691e-17,0.23673366834170853,0.1718453473166377,1.3775971944443124
102,0.2027547243038954,0.4354506811915068,0.0,4.3530717225293e-17,0.14850527159746735,0.0,0.017982781015184447,0.03684600095581439,0.15846054093613174,4.87890977618477e-18,0.23788944723618088,0.1724696947870581,1.3793115801004583
103,0.20169900766407045,0.4384691449436696,0.0,8.131516293641283e-19,0.14920447709473142,0.0,0.018405035883662,0.03215122536727212,0.16007110904659447,1.6154612370034016e-17,0.23904522613065327,0.17310008295878304,1.3809654047801494
104,0.2006501781137792,0.44148327565334633,3.141475794776749e-17,0.0,0.1499034106661521,0.0,0.01882662722025175,0.02745379944238293,0.1616827089040877,0.0,0.24020100502512562,0.1737364475605954,1.382559666654568
105,0.19960872378471406,0.44449262940021894,0.0,0.0,0.15060173251903058,0.0,0.01924749808415341,0.02275389336034289,0.16329552285154025,1.5070410197548512e-17,0.24135678391959797,0.17437872266597654,1.3840953771746471
106,0.19857520103542944,0.4474967239911595,0.0,3.6700243538634325e-17,0.15129909457655144,0.0,0.019667566420305226,0.018051660421052804,0.16490975355550147,1.1160506113022661e-17,0.24251256281407035,0.1750268426524101,1.3855735448286737
107,0.19943769361853994,0.4496379820209594,0.0,0.0,0.15141508241572513,0.0,0.019914966551488108,0.012773152643518705,0.16682112274976876,2.325613659981407e-17,0.2436683417085427,0.17567990767572514,1.3870017632199154
108,0.19850379747332486,0.45260971466378347,0.0,2.6834003769016235e-17,0.15204704784495432,0.0,0.02033814825936849,0.008053198793865271,0.1684480929647035,0.0,0.24482412060301506,0.1763394684978029,1.3883682574787017
109,0.19758399824471795,0.4555779165124213,5.149960319306146e-17,1.0950441942103595e-17,0.15267154903225352,4.228388472693467e-18,0.020762197235374032,0.003328363670413462,0.17007597530481983,0.0,0.24597989949748741,0.17700467766248248,1.389680220578853
110,0.19564728175041646,0.4584873063746647,7.914675859144182e-18,0.0,0.1527149904678651,0.0,0.02128093775713026,0.0,0.1718694836499234,2.1521413123837263e-17,0.2471356783919598,0.17767577483505845,1.3909362636599332
111,0.18966539625694329,0.4621485767070213,0.0,1.1655173354219173e-17,0.15237448062478398,0.0,0.022131947449229392,0.0,0.17367959896202212,2.574980159653073e-17,0.24829145728643215,0.17835630078053777,1.3921092565826847
112,0.18532021629867387,0.4653637116711579,3.491130995403324e-17,0.0,0.15048574822516794,8.782037597132586e-18,0.023079865976259155,4.87890977618477e-19,0.1757504578287411,2.0843786766033823e-17,0.2494472361809045,0.17904552020939976,1.3932056824944157
113,0.18186966823017822,0.4675929941996454,0.0,0.0,0.14869181456865638,0.0,0.023635983626078327,0.0,0.17820953937544173,1.0740377771184528e-17,0.25060301507537686,0.17974369267666843,1.3942242497831263
114,0.1782159131451287,0.4689693094300233,5.160802341031001e-17,0.0,0.14800542376610692,0.0,0.02405421394849405,0.0,0.1807551397102471,1.134346522962959e-17,0.25175879396984924,0.18045083641768137,1.395165569568847
115,0.17321760069989878,0.4708295594557737,0.0,3.6483403104137224e-17,0.14846978619886883,0.0,0.02441402236657226,0.0,0.18306903127888655,4.575333167888829e-17,0.2529145728643216,0.18116669172583297,1.3960324078063295
116,0.16782291782805314,0.47491984680065424,0.0,3.5453411040275995e-17,0.14750759533438404,0.0,0.024448856637373236,0.0,0.18530078339953535,7.15573433840433e-18,0.25407035175879394,0.181891360044794,1.396824740307756
117,0.16335861181385772,0.47774136035589654,0.0,0.0,0.14644560313813704,0.0,0.024827252513388673,4.336808689942018e-19,0.1876271721787202,1.962405932198763e-17,0.2552261306532663,0.1826249048401683,1.3975428536246903
118,0.15867108765195004,0.48053112966971806,0.0,0.0,0.14558254885841898,0.0,0.025366182381821995,3.393552799879629e-17,0.18984905143809105,0.0,0.25638190954773865,0.18336682653604802,1.3981913434998376
119,0.1539909003237185,0.4832889051398688,0.0,0.0,0.14470533086548562,0.0,0.025967610183980756,2.7321894746634712e-17,0.19204725348694632,0.0,0.25753768844221103,0.18411714158527284,1.398770838091324
120,0.1493574158927068,0.4859895826363455,4.119968255444917e-17,0.0,0.1438314896698418,2.8080836267374565e-17,0.026560621437707987,4.185020385794047e-17,0.19426089036339775,0.0,0.2586934673366834,0.18487577867008972,1.3992826383077532
121,0.14386688321848073,0.4881982868013426,0.0,0.0,0.14426721231900375,0.0,0.02741314082701852,6.559423143537302e-18,0.19625447683415453,3.347474207548995e-17,0.2598492462311558,0.18564173935526063,1.39973503336922
122,0.13913124618105474,0.490773868672921,0.0,0.0,0.1436473323316705,0.0,0.027973222647678035,0.0,0.19847433016667584,1.2414114874959026e-17,0.2610050251256281,0.18641644132682772,1.400118054329933
123,0.13428478761495316,0.4933853672551248,0.0,1.3715157481941631e-17,0.14313569671179532,0.0,0.028511324101846272,1.951563910473908e-17,0.20068282431628057,0.0,0.2621608040201005,0.18719905383682217,1.4004387236306282
