,loss,accuracy,val_loss,val_accuracy
0,0.5323101606329282,0.8042500019073486,0.39767587213516237,0.8550999760627747
1,0.35443497181336087,0.8691999912261963,0.35814111392498016,0.866599977016449
2,0.3126065255065759,0.8824833035469055,0.33449563784599307,0.8772000074386597
3,0.2817060207943122,0.8955833315849304,0.32012253046035766,0.8855999708175659
4,0.25965758367677527,0.9026333093643188,0.30490310754776,0.8913000226020813
5,0.2398305131862561,0.9106000065803528,0.31051715215444564,0.8916000127792358
6,0.22449689717640478,0.9157166481018066,0.3050910409390926,0.8949999809265137
7,0.20853960063854854,0.9201333522796631,0.3033757541000843,0.8952999711036682
8,0.1955513900304834,0.9254833459854126,0.31701652169823646,0.8948000073432922
9,0.182876738585035,0.9304666519165039,0.30651762722730636,0.8991000056266785
10,0.17272998584707577,0.9343166947364807,0.3075750432729721,0.8970999717712402
11,0.15982299594084423,0.9395166635513306,0.3256822860509157,0.8970999717712402
12,0.14928221544995904,0.9434000253677368,0.33043595966696737,0.8959000110626221
13,0.14117938731834292,0.9464166760444641,0.3957285014808178,0.8859999775886536
14,0.13080846388439338,0.9495999813079834,0.3563939755380154,0.8935999870300293
15,0.1245710601169616,0.9522500038146973,0.35161718829870225,0.8974000215530396
