,loss,val_loss
0,5.142460742456033,1.6146916832903087
1,1.5039813718105333,1.0835601516100486
2,1.260388947103435,1.0476920434241728
3,1.1305275790985738,0.7911657861177054
4,1.015497787736968,0.6849615994842666
5,0.8991645148051656,0.7384410339596776
6,0.8328953201183598,0.5447359585496215
7,0.700993851800079,0.4169905997570776
8,0.6628215620227991,0.3740395316497481
9,0.5591822447087893,0.30212930406809896
10,0.5339160665590377,0.3273908271410485
11,0.48770971882320174,0.2803738510007715
12,0.48702982933041966,0.28514365488559484
13,0.4743849630500705,0.2766119229579746
14,0.41847154985494434,0.25437025590770407
15,0.4267771398743739,0.21465227127768607
16,0.42142744004996113,0.20283819984245577
17,0.3892578876781402,0.24330422071305746
18,0.39988940934943784,0.21721989094084232
19,0.3706040049107828,0.22562060132803294
20,0.37716976355258003,0.2070599587808462
21,0.34675046506818835,0.2510637136928329
22,0.3483224688958721,0.1758398723527175
23,0.33146936186837933,0.17493496305781894
24,0.32909593802925535,0.20425440751691495
25,0.32528385428474577,0.16489188460487794
26,0.3143738176102937,0.19026449628958006
27,0.32379936201963877,0.16738876461318206
28,0.31494265107489744,0.164099448935187
29,0.2852677046366484,0.15382447156204626
30,0.27792429546425246,0.1505852407453942
31,0.28932655880585284,0.17407944236515913
32,0.2849715338380551,0.1742508996258184
33,0.2710612287194635,0.17318158174566545
34,0.2520461087370967,0.16651202107712418
35,0.2513460555073517,0.17029091967174975
36,0.2524719150145746,0.15826715788994955
37,0.23349353046901164,0.17121152883152677
38,0.23554624433122917,0.15802031936023747
39,0.2257010821245837,0.19937825332956874
40,0.2280181093645928,0.15120907883388696
41,0.22811617380045426,0.2419206813822888
42,0.22678318265259612,0.16732991600550903
43,0.2320660622989122,0.1862777599390421
44,0.21761395508193476,0.1535338673034572
45,0.20651067847310148,0.15575951184685577
46,0.2240655694515688,0.1542715757175146
47,0.20441174315458432,0.1739682624973375
48,0.22111382399479187,0.16197192433443222
49,0.23256409170169867,0.17044417546376753
50,0.2140077360614932,0.1441542354461584
51,0.20046331833159453,0.15279695966610096
52,0.2304285714798923,0.14437080481303183
53,0.2188001635406737,0.13931270764975426
54,0.21786468598387207,0.18574385615846686
55,0.22005352865285693,0.13630407090130445
56,0.21453158188016475,0.17282249821486315
57,0.21330117903837637,0.1783005708175785
58,0.19137977901665565,0.16595523847403368
59,0.2051189799287971,0.13256548129119633
60,0.19893330913554796,0.13784360166203902
61,0.18464355999104193,0.12595202543032846
62,0.20140986351637047,0.14485186890266039
63,0.22259275202953052,0.16416449780552006
64,0.19512997374044516,0.12203416658788414
65,0.1925611167895694,0.13234614826092372
66,0.19934507407869304,0.13596567650241176
67,0.18847934862221913,0.13148818314942237
68,0.17859666834512525,0.15901382385210916
69,0.2051915942119951,0.1352396654565532
70,0.19836859743134314,0.11389502071086145
71,0.20817708296781984,0.12603775299525757
72,0.2118102078601169,0.15310856325789327
73,0.20821272872711044,0.11244459497917063
74,0.22059890583552463,0.15765236931348736
75,0.19599178222471,0.11652393675202949
76,0.1941813820588951,0.12062166771349027
77,0.21266153396023577,0.11338643046385792
78,0.19778676846371054,0.1388903783252386
79,0.18867482240152267,0.12774348166517072
80,0.19221476612356145,0.11578288487277445
81,0.19099700366133016,0.11236116181746653
82,0.16730879731693032,0.11418013792562647
83,0.18317312959632184,0.11044604275276287
84,0.1983674380497233,0.11551502232868234
85,0.18174101027004474,0.12702690220925048
86,0.17687974632287226,0.11473726909887542
87,0.1781028387773091,0.11262389998007213
88,0.1795046134661033,0.12355052144909968
89,0.19601110420499837,0.11502449777856708
90,0.2080739701206482,0.11817771907113908
91,0.18100409388888938,0.13888266957100884
92,0.17309283725700614,0.11010027970437916
93,0.2055627900069193,0.12228598809334704
94,0.22184336367505708,0.12965136075909717
95,0.21586866290552353,0.12410922135419193
96,0.18892329539224728,0.11669266025995781
97,0.1896883734557886,0.10502637850533281
98,0.1916765985021918,0.11765762876089025
99,0.1934310625311476,0.16950341020460216
100,0.21283914020697994,0.12028180335079994
101,0.19149316457216403,0.11868242580683787
102,0.19436858998973985,0.11371729674266486
103,0.18317555826886978,0.10809599347069491
104,0.1813386108174814,0.12342522162230801
105,0.21494054516901412,0.11645939448506175
106,0.18327553320794085,0.13486122590965052
107,0.1798536100249639,0.12576051284633558
108,0.18614225049094377,0.12031138550726696
109,0.20752041052446568,0.20680204137863606
110,0.18314879202195422,0.11827015790815672
111,0.1765831590430846,0.12974797812585281
112,0.16566039069899452,0.12919686974481767
113,0.17246409106347046,0.1184505724785574
114,0.20089452887590886,0.11142963526379525
115,0.19836857906255556,0.13500652846149375
116,0.18352563845857006,0.11037578879053363
117,0.1694071424647,0.10320512648496706
118,0.16401992853834463,0.10832070421664043
119,0.16152323164050628,0.11768020235879642
120,0.16862564444850164,0.11518816734423525
121,0.1927831890597294,0.1186657779088485
122,0.17025026792700088,0.10586613439785526
123,0.18096288406779554,0.10656720002588577
124,0.18405098066880152,0.10879384988843961
125,0.19092763974809923,0.11418585235120253
126,0.18645454773651682,0.12694970143112927
127,0.18785713562945358,0.1055556403683391
128,0.1622372862979837,0.10453954409091032
129,0.1740650801637054,0.11221107246080649
130,0.15785391951905733,0.1084136360704581
131,0.18690574478355623,0.10926449594281566
132,0.18943833773106858,0.10069369392174284
133,0.1614807935668795,0.10599480991189017
134,0.1475627462981051,0.10961719898852802
135,0.15604217514231966,0.10815432750797364
136,0.20291957212943143,0.12234274915884955
137,0.1706310331956294,0.10926044849706863
138,0.18410067458690638,0.11109124564656458
139,0.17659692590515616,0.12285874504460563
140,0.1686872839397897,0.09511130827899356
141,0.18104404068486338,0.11309597145366947
142,0.17995446523062705,0.10226327381663339
143,0.18284539028799912,0.13901255855095715
144,0.1719624608437246,0.10901862093966619
145,0.17379065454198842,0.111255664329649
146,0.1703581569575462,0.10284115951932638
147,0.16022408895709858,0.10959133109275543
148,0.1552500336466486,0.10687662494945341
149,0.1982760246754001,0.13842787798376727
150,0.16865670207090816,0.10956340238733657
151,0.17897025943187722,0.10269703275794492
152,0.1625013532045971,0.10877492976922522
153,0.1734932588621656,0.09278197159653893
154,0.18542716507188875,0.12322072809001397
155,0.19489958863067258,0.11511197236199086
156,0.16541411434363457,0.10556868805766279
157,0.17402004238167498,0.11093270264374534
158,0.16858380260433622,0.0986300380886959
159,0.18083253884284667,0.10721361115610951
160,0.16008406282241835,0.09233033692466941
161,0.1630511373551183,0.10202671157695457
162,0.1495176465590692,0.10726538528040434
163,0.17183111190950015,0.12088038879606947
164,0.15040118155282162,0.11713503415267905
165,0.1729555713914638,0.11160269866449649
166,0.1867595315461168,0.11541620094078117
167,0.18750282133789162,0.10742193820894891
168,0.18749676212312025,0.1016466311760106
169,0.18036169245232284,0.1542344253241178
170,0.19832804663264528,0.10193057416771664
171,0.18262394307194482,0.10467523339299745
172,0.19888670127008065,0.1194353052065087
173,0.21560206288819786,0.155461353039025
174,0.19140448927416984,0.11173523556562055
175,0.17102767760204976,0.10502512245229073
176,0.18070738130256908,0.11088102535894064
177,0.1914112087539033,0.13187576201981385
178,0.18909020617883593,0.11241106827658932
179,0.18886923038658976,0.10829670651410889
180,0.184833180407362,0.10146137892882107
181,0.15800340943707908,0.11410373127177335
182,0.15625110148670754,0.1036388370534834
183,0.17085063816773638,0.11260748577678428
184,0.22264580038492343,0.13044128211244935
185,0.19795391814086077,0.10766751768805134
186,0.17621050839587496,0.11881403412653645
187,0.2043386522389144,0.12219049757363666
188,0.16877121216802343,0.10835078446049165
189,0.18572918373342476,0.13830909327979926
190,0.18243086003802558,0.11205193956558183
