,returns,vol,NVDA,INCY,TSLA,XLNX,ALGN,CERN,LRCX,XEL,SWKS,MU
65,0.22465326633165827,0.17842115600458106,0.060682655599641866,0.07292577759037777,0.09471078326983275,0.059590853924478805,0.03455375499231655,0.08043532914042088,6.1663998560113065e-18,0.5971008454829314,2.1141942363467336e-18,0.0
66,0.22566331658291455,0.17881513799003668,0.062241105590870385,0.07372399765834475,0.09589262978579291,0.058087998683140796,0.035318979646698626,0.07860478004347551,1.463672932855431e-17,0.596130508591677,1.9786689647860456e-18,0.0
67,0.22667336683417086,0.17921522581593116,0.06379955445741955,0.07452222419373562,0.09707443351392807,0.05658507547332384,0.03608429171852796,0.07677422908097827,2.439454888092385e-18,0.5951601915620868,0.0,1.0191500421363742e-17
68,0.22768341708542714,0.1796213786797325,0.06535798879441707,0.07532045563393311,0.09825619500089534,0.05508210839338311,0.036849702756644315,0.07494366023059952,0.0,0.5941898891901277,3.482999479109683e-18,0.0
69,0.22869346733668341,0.18003355552919814,0.0669163977204276,0.07611867927455515,0.09943793303157064,0.05357908706080072,0.03761520475639323,0.07311308394265205,8.212831456577696e-18,0.5932196142136007,0.0,2.2768245622195593e-18
70,0.2297035175879397,0.18045171509045302,0.06847476754849723,0.07691690368834855,0.10061964997202905,0.05207601828233283,0.03838080022458976,0.07128249229045545,3.4423418976414766e-18,0.5922493679937472,6.532318089225164e-18,0.0
71,0.230713567839196,0.18087581586506898,0.07003309819281239,0.0777151212300366,0.10180135157329508,0.05057288044942487,0.03914648883126425,0.06945187803022805,1.0313473165768361e-17,0.5912791816929389,0.0,6.871131268126884e-18
72,0.23172361809045228,0.18130581616110444,0.07159137084861562,0.07851332828439062,0.10298305010038168,0.04906968815014305,0.03991227141171143,0.06762124708244034,0.0,0.5903090441223172,1.6805133673525319e-18,0.0
73,0.23273366834170855,0.18174167410144165,0.07314957845055052,0.07931152478382664,0.10416475636809723,0.04756642427227268,0.0406781386024924,0.0657905895676148,8.416119363918728e-18,0.5893389879551457,7.047314121155779e-19,9.961107459710572e-18
74,0.23374371859296483,0.1821833476444345,0.07470770195740069,0.08010970679756453,0.10534647787567078,0.04606308976578427,0.041444103253444206,0.06395991474208222,0.0,0.5883690056080533,3.916680348103885e-18,0.0
75,0.2347537688442211,0.18263079459433956,0.07626573827309818,0.08090786758580026,0.10652822591407357,0.044559676429851786,0.04221015440754689,0.0621292010677077,4.797594613248357e-18,0.5873991363219216,1.3417001884508117e-18,0.0
